,split,uid,uid_sanitized,status,error_message,mask_path,csv_rows_count,local_search_radius,unique_mask_ids_count,mapped_ids_count,missing_ids_count,out_of_bounds_count,background_hit_count,native_hit_count,flipped_xy_hit_count,local_search_hit_count,matched_instance_ids,missing_instance_ids,unmatched_lesion_count,has_duplicates_matching,discarded,json_path
3661,test,1.3.6.1.4.1.14519.5.2.1.7009.9004.771706062948483309945956619435,1_3_6_1_4_1_14519_5_2_1_7009_9004_771706062948483309945956619435,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.3.6.1.4.1.14519.5.2.1.7009.9004.771706062948483309945956619435.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTs/1_3_6_1_4_1_14519_5_2_1_7009_9004_771706062948483309945956619435.json
3662,test,1.2.840.113654.2.55.45583423328293931860619520688911973989,1_2_840_113654_2_55_45583423328293931860619520688911973989,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.45583423328293931860619520688911973989.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_45583423328293931860619520688911973989.json
3663,test,1.2.840.113654.2.55.61903292061760289613322268361515980829,1_2_840_113654_2_55_61903292061760289613322268361515980829,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.61903292061760289613322268361515980829.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_61903292061760289613322268361515980829.json
3664,test,1.3.6.1.4.1.14519.5.2.1.7009.9004.178230252444664914985232188809,1_3_6_1_4_1_14519_5_2_1_7009_9004_178230252444664914985232188809,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.3.6.1.4.1.14519.5.2.1.7009.9004.178230252444664914985232188809.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTs/1_3_6_1_4_1_14519_5_2_1_7009_9004_178230252444664914985232188809.json
3665,test,1.3.6.1.4.1.14519.5.2.1.7009.9004.337989011907778782753651851514,1_3_6_1_4_1_14519_5_2_1_7009_9004_337989011907778782753651851514,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.3.6.1.4.1.14519.5.2.1.7009.9004.337989011907778782753651851514.nii.gz,2,0,2,2,0,0,0,0,2,0,1 2,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTs/1_3_6_1_4_1_14519_5_2_1_7009_9004_337989011907778782753651851514.json
3666,test,1.3.6.1.4.1.14519.5.2.1.7009.9004.176877803514931793883014902165,1_3_6_1_4_1_14519_5_2_1_7009_9004_176877803514931793883014902165,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.3.6.1.4.1.14519.5.2.1.7009.9004.176877803514931793883014902165.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTs/1_3_6_1_4_1_14519_5_2_1_7009_9004_176877803514931793883014902165.json
3667,test,1.2.840.113654.2.55.308315767046979667916347886020382808815,1_2_840_113654_2_55_308315767046979667916347886020382808815,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.308315767046979667916347886020382808815.nii.gz,3,0,3,3,0,0,0,0,3,0,1 2 3,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_308315767046979667916347886020382808815.json
3668,test,1.2.840.113654.2.55.120446796252189815561785878401522604050,1_2_840_113654_2_55_120446796252189815561785878401522604050,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.120446796252189815561785878401522604050.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_120446796252189815561785878401522604050.json
3669,test,1.3.6.1.4.1.14519.5.2.1.7009.9004.185336157471029379503810495142,1_3_6_1_4_1_14519_5_2_1_7009_9004_185336157471029379503810495142,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.3.6.1.4.1.14519.5.2.1.7009.9004.185336157471029379503810495142.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTs/1_3_6_1_4_1_14519_5_2_1_7009_9004_185336157471029379503810495142.json
3670,test,1.2.840.113654.2.55.291787608127493613448368626528674406153,1_2_840_113654_2_55_291787608127493613448368626528674406153,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.291787608127493613448368626528674406153.nii.gz,2,0,2,2,0,0,0,0,2,0,1 2,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_291787608127493613448368626528674406153.json
3671,test,1.2.840.113654.2.55.263869188718163620084435357673083842286,1_2_840_113654_2_55_263869188718163620084435357673083842286,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.263869188718163620084435357673083842286.nii.gz,2,0,2,2,0,0,0,0,2,0,1 2,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_263869188718163620084435357673083842286.json
3672,test,1.3.6.1.4.1.14519.5.2.1.7009.9004.175136160742882664021316897033,1_3_6_1_4_1_14519_5_2_1_7009_9004_175136160742882664021316897033,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.3.6.1.4.1.14519.5.2.1.7009.9004.175136160742882664021316897033.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTs/1_3_6_1_4_1_14519_5_2_1_7009_9004_175136160742882664021316897033.json
3673,test,1.2.840.113654.2.55.309892607740059702942331993104059960414,1_2_840_113654_2_55_309892607740059702942331993104059960414,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.309892607740059702942331993104059960414.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_309892607740059702942331993104059960414.json
3674,test,1.2.840.113654.2.55.224777532125761784480895292903697176573,1_2_840_113654_2_55_224777532125761784480895292903697176573,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.224777532125761784480895292903697176573.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_224777532125761784480895292903697176573.json
3675,test,1.3.6.1.4.1.14519.5.2.1.7009.9004.358849001038734145666547962056,1_3_6_1_4_1_14519_5_2_1_7009_9004_358849001038734145666547962056,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.3.6.1.4.1.14519.5.2.1.7009.9004.358849001038734145666547962056.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTs/1_3_6_1_4_1_14519_5_2_1_7009_9004_358849001038734145666547962056.json
3676,test,1.2.840.113654.2.55.1067199395170703462510700312038958118,1_2_840_113654_2_55_1067199395170703462510700312038958118,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.1067199395170703462510700312038958118.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_1067199395170703462510700312038958118.json
3677,test,1.2.840.113654.2.55.214907066553227968642200375273652128637,1_2_840_113654_2_55_214907066553227968642200375273652128637,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.214907066553227968642200375273652128637.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_214907066553227968642200375273652128637.json
3678,test,1.2.840.113654.2.55.177211017472119913776440917405149640396,1_2_840_113654_2_55_177211017472119913776440917405149640396,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.177211017472119913776440917405149640396.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_177211017472119913776440917405149640396.json
3679,test,1.2.840.113654.2.55.207305963401070351987403891391657707340,1_2_840_113654_2_55_207305963401070351987403891391657707340,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.207305963401070351987403891391657707340.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_207305963401070351987403891391657707340.json
3680,test,1.3.6.1.4.1.14519.5.2.1.7009.9004.636816899527068425293982308578,1_3_6_1_4_1_14519_5_2_1_7009_9004_636816899527068425293982308578,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.3.6.1.4.1.14519.5.2.1.7009.9004.636816899527068425293982308578.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTs/1_3_6_1_4_1_14519_5_2_1_7009_9004_636816899527068425293982308578.json
3681,test,1.2.840.113654.2.55.289995122434573297219664837478928978011,1_2_840_113654_2_55_289995122434573297219664837478928978011,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.289995122434573297219664837478928978011.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_289995122434573297219664837478928978011.json
3682,test,1.2.840.113654.2.55.194612013895472181898898603010251889121,1_2_840_113654_2_55_194612013895472181898898603010251889121,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.194612013895472181898898603010251889121.nii.gz,2,0,2,2,0,0,0,0,2,0,1 2,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_194612013895472181898898603010251889121.json
3683,test,1.2.840.113654.2.55.295130592416474261515641670214193307322,1_2_840_113654_2_55_295130592416474261515641670214193307322,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.295130592416474261515641670214193307322.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_295130592416474261515641670214193307322.json
3684,test,1.2.840.113654.2.55.238814541182280662161737112338918718341,1_2_840_113654_2_55_238814541182280662161737112338918718341,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.238814541182280662161737112338918718341.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_238814541182280662161737112338918718341.json
3685,test,1.3.6.1.4.1.14519.5.2.1.7009.9004.697086835465374174909211215730,1_3_6_1_4_1_14519_5_2_1_7009_9004_697086835465374174909211215730,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.3.6.1.4.1.14519.5.2.1.7009.9004.697086835465374174909211215730.nii.gz,2,0,2,2,0,0,0,0,2,0,1 2,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTs/1_3_6_1_4_1_14519_5_2_1_7009_9004_697086835465374174909211215730.json
3686,test,1.2.840.113654.2.55.167315144178376751003685540482766432596,1_2_840_113654_2_55_167315144178376751003685540482766432596,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.167315144178376751003685540482766432596.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_167315144178376751003685540482766432596.json
3687,test,1.3.6.1.4.1.14519.5.2.1.7009.9004.131638830549400814544916488258,1_3_6_1_4_1_14519_5_2_1_7009_9004_131638830549400814544916488258,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.3.6.1.4.1.14519.5.2.1.7009.9004.131638830549400814544916488258.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTs/1_3_6_1_4_1_14519_5_2_1_7009_9004_131638830549400814544916488258.json
3688,test,1.2.840.113654.2.55.329788261955352159885226322173680289924,1_2_840_113654_2_55_329788261955352159885226322173680289924,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.329788261955352159885226322173680289924.nii.gz,2,0,2,2,0,0,0,0,2,0,1 2,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_329788261955352159885226322173680289924.json
3689,test,1.2.840.113654.2.55.52669852065688403770125460456920785792,1_2_840_113654_2_55_52669852065688403770125460456920785792,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.52669852065688403770125460456920785792.nii.gz,4,0,4,4,0,0,0,0,4,0,1 2 3 4,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_52669852065688403770125460456920785792.json
3690,test,1.2.840.113654.2.55.144103101403679187356731683959120015322,1_2_840_113654_2_55_144103101403679187356731683959120015322,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.144103101403679187356731683959120015322.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_144103101403679187356731683959120015322.json
3691,test,1.2.840.113654.2.55.181554267385284095704260291466286177525,1_2_840_113654_2_55_181554267385284095704260291466286177525,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.181554267385284095704260291466286177525.nii.gz,2,0,2,2,0,0,0,0,2,0,1 2,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_181554267385284095704260291466286177525.json
3692,test,1.2.840.113654.2.55.255945960216212222461281104862288136356,1_2_840_113654_2_55_255945960216212222461281104862288136356,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.255945960216212222461281104862288136356.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_255945960216212222461281104862288136356.json
3693,test,1.2.840.113654.2.55.202263346049242177398292481553498664806,1_2_840_113654_2_55_202263346049242177398292481553498664806,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.202263346049242177398292481553498664806.nii.gz,2,0,2,2,0,0,0,0,2,0,1 2,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_202263346049242177398292481553498664806.json
3694,test,1.3.6.1.4.1.14519.5.2.1.7009.9004.219033404173072942186436269592,1_3_6_1_4_1_14519_5_2_1_7009_9004_219033404173072942186436269592,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.3.6.1.4.1.14519.5.2.1.7009.9004.219033404173072942186436269592.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTs/1_3_6_1_4_1_14519_5_2_1_7009_9004_219033404173072942186436269592.json
3695,test,1.3.6.1.4.1.14519.5.2.1.7009.9004.885129648616491138371246934998,1_3_6_1_4_1_14519_5_2_1_7009_9004_885129648616491138371246934998,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.3.6.1.4.1.14519.5.2.1.7009.9004.885129648616491138371246934998.nii.gz,3,0,3,3,0,0,0,0,3,0,1 2 3,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTs/1_3_6_1_4_1_14519_5_2_1_7009_9004_885129648616491138371246934998.json
3696,test,1.2.840.113654.2.55.201781697238623274006193970352758505577,1_2_840_113654_2_55_201781697238623274006193970352758505577,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.201781697238623274006193970352758505577.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_201781697238623274006193970352758505577.json
3697,test,1.2.840.113654.2.55.314974121257062901192464195152526126706,1_2_840_113654_2_55_314974121257062901192464195152526126706,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.314974121257062901192464195152526126706.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_314974121257062901192464195152526126706.json
3698,test,1.2.840.113654.2.55.48603091694994608738318392223018348755,1_2_840_113654_2_55_48603091694994608738318392223018348755,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.48603091694994608738318392223018348755.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_48603091694994608738318392223018348755.json
3699,test,1.2.840.113654.2.55.287607006909398192847034730970536255677,1_2_840_113654_2_55_287607006909398192847034730970536255677,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.287607006909398192847034730970536255677.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_287607006909398192847034730970536255677.json
3700,test,1.3.6.1.4.1.14519.5.2.1.7009.9004.292078314152661923383733758508,1_3_6_1_4_1_14519_5_2_1_7009_9004_292078314152661923383733758508,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.3.6.1.4.1.14519.5.2.1.7009.9004.292078314152661923383733758508.nii.gz,6,0,6,6,0,0,0,0,6,0,1 2 3 4 5 6,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTs/1_3_6_1_4_1_14519_5_2_1_7009_9004_292078314152661923383733758508.json
3701,test,1.3.6.1.4.1.14519.5.2.1.7009.9004.307732191254643798578781945324,1_3_6_1_4_1_14519_5_2_1_7009_9004_307732191254643798578781945324,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.3.6.1.4.1.14519.5.2.1.7009.9004.307732191254643798578781945324.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTs/1_3_6_1_4_1_14519_5_2_1_7009_9004_307732191254643798578781945324.json
3702,test,1.2.840.113654.2.55.83038410392393020172485066074250842796,1_2_840_113654_2_55_83038410392393020172485066074250842796,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.83038410392393020172485066074250842796.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_83038410392393020172485066074250842796.json
3703,test,1.3.6.1.4.1.14519.5.2.1.7009.9004.244728595122238665568025667877,1_3_6_1_4_1_14519_5_2_1_7009_9004_244728595122238665568025667877,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.3.6.1.4.1.14519.5.2.1.7009.9004.244728595122238665568025667877.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTs/1_3_6_1_4_1_14519_5_2_1_7009_9004_244728595122238665568025667877.json
3704,test,1.2.840.113654.2.55.250027519263187892708534119002839891949,1_2_840_113654_2_55_250027519263187892708534119002839891949,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.250027519263187892708534119002839891949.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_250027519263187892708534119002839891949.json
3705,test,1.3.6.1.4.1.14519.5.2.1.7009.9004.107926606736506106901973163405,1_3_6_1_4_1_14519_5_2_1_7009_9004_107926606736506106901973163405,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.3.6.1.4.1.14519.5.2.1.7009.9004.107926606736506106901973163405.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTs/1_3_6_1_4_1_14519_5_2_1_7009_9004_107926606736506106901973163405.json
3706,test,1.2.840.113654.2.55.123633234107849591190515522342469572867,1_2_840_113654_2_55_123633234107849591190515522342469572867,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.123633234107849591190515522342469572867.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_123633234107849591190515522342469572867.json
3707,test,1.3.6.1.4.1.14519.5.2.1.7009.9004.261090068612535682536784039518,1_3_6_1_4_1_14519_5_2_1_7009_9004_261090068612535682536784039518,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.3.6.1.4.1.14519.5.2.1.7009.9004.261090068612535682536784039518.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTs/1_3_6_1_4_1_14519_5_2_1_7009_9004_261090068612535682536784039518.json
3708,test,1.2.840.113654.2.55.269574267640845106441651809304850677114,1_2_840_113654_2_55_269574267640845106441651809304850677114,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.269574267640845106441651809304850677114.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_269574267640845106441651809304850677114.json
3709,test,1.2.840.113654.2.55.92401569793765859826922729028694098224,1_2_840_113654_2_55_92401569793765859826922729028694098224,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.92401569793765859826922729028694098224.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_92401569793765859826922729028694098224.json
3710,test,1.2.840.113654.2.55.225696489069807918091925883270800581133,1_2_840_113654_2_55_225696489069807918091925883270800581133,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.225696489069807918091925883270800581133.nii.gz,2,0,2,2,0,0,0,0,2,0,1 2,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_225696489069807918091925883270800581133.json
3711,test,1.3.6.1.4.1.14519.5.2.1.7009.9004.510280708411972615961603054793,1_3_6_1_4_1_14519_5_2_1_7009_9004_510280708411972615961603054793,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.3.6.1.4.1.14519.5.2.1.7009.9004.510280708411972615961603054793.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTs/1_3_6_1_4_1_14519_5_2_1_7009_9004_510280708411972615961603054793.json
3712,test,1.3.6.1.4.1.14519.5.2.1.7009.9004.332402880740372581557164219521,1_3_6_1_4_1_14519_5_2_1_7009_9004_332402880740372581557164219521,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.3.6.1.4.1.14519.5.2.1.7009.9004.332402880740372581557164219521.nii.gz,2,0,2,2,0,0,0,0,2,0,1 2,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTs/1_3_6_1_4_1_14519_5_2_1_7009_9004_332402880740372581557164219521.json
3713,test,1.2.840.113654.2.55.266878597881381166627251152323196806743,1_2_840_113654_2_55_266878597881381166627251152323196806743,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.266878597881381166627251152323196806743.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_266878597881381166627251152323196806743.json
3714,test,1.3.6.1.4.1.14519.5.2.1.7009.9004.107956944114619531085141648509,1_3_6_1_4_1_14519_5_2_1_7009_9004_107956944114619531085141648509,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.3.6.1.4.1.14519.5.2.1.7009.9004.107956944114619531085141648509.nii.gz,2,0,2,2,0,0,0,0,2,0,1 2,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTs/1_3_6_1_4_1_14519_5_2_1_7009_9004_107956944114619531085141648509.json
3715,test,1.2.840.113654.2.55.227226903588334501528187177303546368845,1_2_840_113654_2_55_227226903588334501528187177303546368845,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.227226903588334501528187177303546368845.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_227226903588334501528187177303546368845.json
3716,test,1.2.840.113654.2.55.2313175091817815424024073280235454581,1_2_840_113654_2_55_2313175091817815424024073280235454581,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.2313175091817815424024073280235454581.nii.gz,2,0,2,2,0,0,0,0,2,0,1 2,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_2313175091817815424024073280235454581.json
3717,test,1.2.840.113654.2.55.196734987801349347865154850232688551379,1_2_840_113654_2_55_196734987801349347865154850232688551379,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.196734987801349347865154850232688551379.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_196734987801349347865154850232688551379.json
3718,test,1.3.6.1.4.1.14519.5.2.1.7009.9004.247572693549235110017092241318,1_3_6_1_4_1_14519_5_2_1_7009_9004_247572693549235110017092241318,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.3.6.1.4.1.14519.5.2.1.7009.9004.247572693549235110017092241318.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTs/1_3_6_1_4_1_14519_5_2_1_7009_9004_247572693549235110017092241318.json
3719,test,1.2.840.113654.2.55.77963066942809127284230900158781302820,1_2_840_113654_2_55_77963066942809127284230900158781302820,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.77963066942809127284230900158781302820.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_77963066942809127284230900158781302820.json
